date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:40	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:39%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-72x72.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-72x72.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:41	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:39%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-76x76.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-76x76.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:41	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:39%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-114x114.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-114x114.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:41	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:40%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-120x120.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-120x120.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:41	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:40%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-144x144.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-144x144.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:42	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:40%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-152x152.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-152x152.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:42	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:40%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-180x180.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/apple-icon-180x180.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:42	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:41%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/android-icon-192x192.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/android-icon-192x192.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:42	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:41%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/favicon-32x32.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/favicon-32x32.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:42	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:41%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/favicon-96x96.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/favicon-96x96.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:43	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:41%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/favicon-16x16.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/favicon-16x16.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:43	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:42%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/favicon/ms-icon-144x144.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/favicon/ms-icon-144x144.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:43	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:42%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/bg-mission.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/bg-mission.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:43	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:42%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/bg-address1.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/bg-address1.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:44	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:42%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/index.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/index.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:44	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:42%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/logoomits16.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/logoomits16.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:44	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:43%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/omits-sd.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/omits-sd.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:44	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:43%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/omits-smp.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/omits-smp.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:45	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:43%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/omits-sma.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/omits-sma.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:45	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:43%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/mission.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/mission.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:45	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:44%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/store.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/store.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:45	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:44%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/petunjuk-pembayaran.php	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/petunjuk-pembayaran.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:46	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:44%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/omits16.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/omits16.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:46	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:44%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sd.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sd.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:46	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:45%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/smp.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/smp.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:46	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:45%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sma.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sma.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:46	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:45%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/mission.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/mission.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:47	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:45%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sponsor/logoKPI.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sponsor/logoKPI.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:47	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:45%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sponsor/Petrokimia%20Gresik.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sponsor/Petrokimia%20Gresik.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:47	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:46%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sponsor/Logo%20Patra%20Jasa.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sponsor/Logo%20Patra%20Jasa.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:47	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:46%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sponsor/pnp.jpg	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sponsor/pnp.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:48	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:46%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sponsor/telkomsel.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sponsor/telkomsel.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:48	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:46%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/sponsor/lr.jpeg	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/sponsor/lr.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:48	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:47%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/1.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/1.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:48	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:47%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/2.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/2.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:49	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:47%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/3.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/3.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:49	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:47%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/4.jpg	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/4.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:49	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:48%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/5.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/5.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:49	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:48%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/6.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/6.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:50	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:48%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/7.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/7.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:50	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:48%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/8.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/8.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:50	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:49%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/9.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/9.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:50	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:49%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/10.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/10.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:51	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:49%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/11.jpg	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/11.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:51	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:49%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/12.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/12.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:51	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:50%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/13.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/13.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:51	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:50%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/14.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/14.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:52	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:50%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/15.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/15.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:52	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:50%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/16.JPG	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/16.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:52	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:51%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/17.jpg	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/17.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:52	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:51%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/medpart/18.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/medpart/18.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:52	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:51%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/logoomits16putih.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/logoomits16putih.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:53	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:51%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/himatika.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/himatika.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:53	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:51%20GMT	https://omits-himatika.com/img/favicon/img/sponsor/img/Matematika.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/sponsor/img/Matematika.html	(from https://omits-himatika.com/img/favicon/img/sponsor/logoKPI.png)
21:43:53	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:52%20GMT	https://omits-himatika.com/img/favicon/img/medpart/css/style.css	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/css/style.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:54	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:52%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-57x57.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-57x57.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:54	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:52%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-60x60.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-60x60.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:54	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:53%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-72x72.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-72x72.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:54	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:53%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-76x76.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-76x76.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:55	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:53%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-114x114.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-114x114.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:55	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:53%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-120x120.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-120x120.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:55	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:53%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-144x144.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-144x144.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:55	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:54%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-152x152.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-152x152.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:55	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:54%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-180x180.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/apple-icon-180x180.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:56	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:54%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/android-icon-192x192.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/android-icon-192x192.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:56	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:54%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/favicon-32x32.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/favicon-32x32.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:56	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:54%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/favicon-96x96.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/favicon-96x96.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:56	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:55%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/favicon-16x16.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/favicon-16x16.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:56	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:55%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/favicon/ms-icon-144x144.png	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/favicon/ms-icon-144x144.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
21:43:57	65866/65866	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2014:43:55%20GMT	https://omits-himatika.com/img/favicon/img/medpart/img/bg-mission.webp	C:/My%20Web%20Sites/OMITS%20Frontend%20only%202/omits-himatika.com/img/favicon/img/medpart/img/bg-mission.html	(from https://omits-himatika.com/img/favicon/img/medpart/1.png)
